POUG;TRE;ID;ZUB;VOL;UIO;VBNM;Type;OIN
4;0.5;3444;f;t;uuuu;t;y;21.25
7;20;3445;t;t;wwww;t;y;65.42
11;2;3446;t;t;wwww;t;y;20.5
5;5;3447;f;t;wwww;t;y;55.92
0;0;3448;t;t;wwww;f;y;34.92
17;15;3449;t;t;wwww;t;y;56.58
3;1;3450;f;t;wwww;t;y;25.17
1;1.665;3451;t;t;wwww;t;y;25.08
6;14;3452;t;t;wwww;t;y;57.83
6;7.5;3453;t;t;wwww;t;y;34.92
6;4.25;3454;f;t;wwww;t;y;33.58
0;0.04;3455;f;t;uuuu;f;y;22.92
0;1.5;3456;f;t;uuuu;f;y;24.5
0;0;3457;f;t;wwww;f;y;20.25
2;1.5;3458;f;t;wwww;t;y;18.5
7;0.625;3459;f;t;wwww;t;y;25.17
0;5;3460;t;t;wwww;f;y;44.33
0;0.5;3461;f;t;wwww;f;y;18.08
0;11;3462;t;t;uuuu;f;y;60.58
0;3.5;3463;f;f;wwww;f;y;41.5
0;0.875;3464;t;t;uuuu;f;y;25.75
5;5.04;3465;t;t;wwww;t;y;29.25
11;2;3466;f;t;uuuu;t;y;36
9;3;3467;f;t;wwww;t;y;31.67
15;18;3468;t;t;wwww;t;y;60.08
1;2;3469;f;t;wwww;t;y;22.33
1;3.5;3470;f;t;wwww;t;y;40
1;1.625;3471;t;t;wwww;t;y;35.17
0;15;3472;f;t;wwww;f;y;41.33
1;0.335;3473;t;t;uuuu;t;y;20.75
0;2.5;3474;t;t;wwww;f;y;32.08
3;5;3475;t;t;wwww;t;y;
6;1.875;3476;f;t;wwww;t;y;23.92
10;3.17;3477;f;t;uuuu;t;y;23.25
11;0.415;3478;t;t;uuuu;t;y;46.67
6;3.5;3479;f;t;uuuu;t;y;25
3;0.25;3480;f;t;wwww;t;y;25.5
5;2.71;3481;f;t;uuuu;t;y;18.75
5;8.5;3482;t;t;uuuu;t;y;23.5
12;4.5;3483;t;t;wwww;t;y;34.17
5;3.75;3484;t;t;wwww;t;y;27.83
0;5;3485;t;t;uuuu;f;y;36.75
1;2.75;3486;f;t;uuuu;t;y;47.25
0;0.375;3487;f;f;uuuu;f;y;33.67
1;14;3488;t;t;wwww;t;y;45
0;6.5;3489;t;t;wwww;f;y;33.17
0;1.04;3490;t;t;uuuu;f;y;25
5;1;3491;t;t;wwww;t;y;26.67
0;0.125;3492;t;t;wwww;f;y;48.5
0;0.04;3493;t;t;wwww;f;y;37.42
0;0.21;3494;f;f;wwww;f;y;18
15;0;3495;f;t;uuuu;t;y;56.5
5;1.46;3496;t;t;wwww;t;y;25.75
5;0.415;3497;t;t;uuuu;t;y;22.58
1;2.04;3498;t;t;wwww;t;y;33.17
0;0.04;3499;t;t;wwww;f;y;32
0;1.75;3500;f;t;uuuu;f;y;40.83
0;0.125;3501;t;t;wwww;f;y;59.67
0;3.165;3502;t;t;wwww;f;y;42.5
0;0;3503;f;t;uuuu;f;y;28.08
0;0.125;3504;t;t;uuuu;f;y;37.75
5;8.665;3505;f;t;wwww;t;y;53.92
20;15;3506;f;t;wwww;t;y;47.67
0;0.835;3507;f;t;wwww;f;y;23.25
0;2.585;3508;f;t;wwww;f;y;22.67
11;14.415;3509;t;t;wwww;t;y;54.58
0;7.415;3510;t;t;wwww;f;y;34.25
3;2;3511;t;t;wwww;t;y;27.58
0;0;3512;f;t;uuuu;f;y;46
4;4;3513;f;t;uuuu;t;y;60.92
2;13.875;3514;t;t;uuuu;t;y;47.42
12;4.25;3515;t;t;wwww;t;y;37.33
0;0;3516;f;f;uuuu;f;y;25.58
1;1.585;3517;f;t;uuuu;t;y;20.42
3;7.375;3518;t;t;uuuu;t;y;44.17
9;5.375;3519;t;t;wwww;t;y;34.75
0;2.5;3520;f;t;wwww;f;y;20.5
0;2.25;3521;t;f;wwww;f;y;22.67
0;2.165;3522;t;f;wwww;f;y;22.08
0;4.58;3523;f;t;wwww;f;y;42.83
4;1;3524;t;t;uuuu;t;y;18.92
3;0.165;3525;f;t;uuuu;t;y;20.67
0;0.04;3526;f;t;uuuu;f;y;32.33
11;5.335;3527;f;t;wwww;t;y;28.92
14;5.5;3528;f;t;uuuu;t;y;52.83
5;2.085;3529;f;t;uuuu;t;y;20.67
6;2.5;3530;f;t;wwww;t;y;36.25
4;1;3531;f;t;uuuu;t;y;20.33
0;0.25;3532;f;t;wwww;f;y;25.75
4;0.585;3533;f;t;uuuu;t;y;28.17
0;0.165;3534;f;f;wwww;f;y;23.92
0;8;3535;t;t;wwww;f;y;56
2;0.71;3536;t;t;uuuu;t;y;20.75
7;4;3537;t;t;uuuu;t;y;30.5
7;5;3538;t;t;uuuu;t;y;45.83
10;3.5;3539;t;t;wwww;t;y;39
0;0.665;3540;f;t;wwww;f;y;22.08
2;4.75;3541;f;t;wwww;t;y;28.25
0;3;3542;f;t;uuuu;f;y;18.83
5;2.5;3543;t;t;uuuu;t;y;28.67
0;2.46;3544;f;f;uuuu;f;y;22.5
0;6.5;3545;f;t;wwww;f;y;
1;2.54;3546;f;t;uuuu;t;y;28.5
0;1.5;3547;f;t;wwww;f;y;19.17
3;2.5;3548;f;t;uuuu;t;y;21.5
0;0;3549;t;f;wwww;f;y;17.5
1;5.25;3550;f;t;wwww;t;y;26.67
2;3.25;3551;f;t;wwww;t;y;34.42
0;0;3552;t;t;wwww;f;y;73.42
2;0.5;3553;t;t;uuuu;t;y;23
11;1.085;3554;t;t;wwww;t;y;23.08
7;1.46;3555;f;t;wwww;t;y;19.42
0;0.835;3556;t;t;wwww;f;y;23.33
0;12.75;3557;t;t;wwww;f;y;42.17
0;1.5;3558;f;f;wwww;f;y;21.25
0;0.085;3559;t;f;wwww;f;y;34.17
6;7.875;3560;t;t;uuuu;t;y;47.75
0;2.5;3561;f;t;uuuu;f;y;44.33
16;6.5;3562;f;t;wwww;t;y;39.5
3;0.5;3563;t;t;uuuu;t;y;41.17
0;4.335;3564;f;t;wwww;f;y;29.92
0;0;3565;f;f;wwww;f;y;23.17
7;4.5;3566;f;t;wwww;t;y;35.17
7;0.75;3567;f;t;uuuu;t;y;19.17
15;6.29;3568;f;t;wwww;t;y;52.5
1;0.04;3569;f;t;wwww;t;y;39.92
0;3;3570;t;t;wwww;f;y;21.33
4;0.75;3571;f;t;uuuu;t;y;35.75
1;13;3572;t;t;wwww;t;y;67.75
0;5.25;3573;t;t;wwww;f;y;32.67
15;7.585;3574;t;t;wwww;t;y;49.5
8;1.085;3575;t;t;wwww;t;y;21
3;0.96;3576;t;t;wwww;t;y;28.25
1;1.54;3577;t;t;wwww;t;y;34.17
3;6.04;3578;f;t;wwww;t;y;31.92
4;0.54;3579;f;t;uuuu;t;y;29.5
0;0.085;3580;f;t;wwww;f;y;23.17
0;10;3581;t;f;uuuu;f;y;18.08
19;1.835;3582;f;t;uuuu;t;y;24.75
0;0.04;3583;f;t;uuuu;f;y;20.83
2;4.165;3584;t;t;wwww;t;y;28
1;2.25;3585;f;t;wwww;t;y;20.42
6;5.665;3586;f;t;wwww;t;y;28.67
1;0.04;3587;t;t;wwww;t;y;21.92
11;6;3588;f;t;wwww;t;y;43.25
3;1.625;3589;f;t;wwww;t;y;20.42
0;5.125;3590;f;t;wwww;f;y;42
2;1.5;3591;t;t;uuuu;t;y;23.42
0;0.875;3592;f;t;uuuu;f;y;25.17
6;2.25;3593;f;t;wwww;t;y;24.83
2;4.75;3594;f;t;;t;y;24.5
0;1.5;3595;t;f;wwww;f;y;37.5
0;1.5;3596;t;f;wwww;f;y;36.75
8;1.5;3597;t;t;wwww;t;y;28.25
3;5.5;3598;t;t;wwww;t;y;32.75
11;1;3599;f;t;uuuu;t;y;17.83
7;2.29;3600;t;t;uuuu;t;y;22.83
2;1.75;3601;t;t;wwww;t;y;13.75
23;0.125;3602;t;t;uuuu;t;y;41
11;2.125;3603;t;t;wwww;t;y;23.08
0;1.71;3604;f;t;wwww;f;y;20.17
3;2.29;3605;t;t;uuuu;t;y;50.08
3;4.25;3606;t;t;wwww;t;y;27
6;2.5;3607;f;t;wwww;t;y;38.17
0;0.375;3608;t;t;wwww;f;y;27
8;7;3609;f;t;wwww;t;y;41.17
11;0;3610;t;t;uuuu;t;y;65.17
0;0;3611;f;f;wwww;f;y;37.58
3;2.375;3612;t;t;wwww;t;y;23.25
6;0.29;3613;f;t;wwww;t;y;21.83
0;1.75;3614;t;t;wwww;f;y;26
8;1.335;3615;t;t;wwww;t;y;31.67
0;8.5;3616;t;t;uuuu;f;y;49.83
6;6.5;3617;f;t;uuuu;t;y;47.42
11;0;3618;f;t;wwww;t;y;51.33
2;0.75;3619;f;t;uuuu;t;y;18.92
0;0.835;3620;f;t;uuuu;f;y;28.42
4;1.25;3621;t;t;wwww;t;y;56.75
13;10;3622;f;t;uuuu;t;y;58.42
0;16;3623;f;t;wwww;f;y;48.33
7;0.75;3624;t;t;wwww;t;y;33.17
7;2.585;3625;f;t;uuuu;t;y;22.42
0;0.085;3626;f;t;uuuu;f;y;18.83
11;0.25;3627;f;t;wwww;t;y;48.58
0;1.25;3628;f;t;wwww;f;y;26.75
9;17.5;3629;t;t;wwww;t;y;64.08
3;1.665;3630;t;t;wwww;t;y;20.17
67;1.21;3631;t;t;wwww;t;y;25.67
0;1.335;3632;f;t;wwww;f;y;22.67
16;7;3633;f;t;wwww;t;y;31.33
40;28.5;3634;f;t;wwww;t;y;56.42
12;1.5;3635;t;t;uuuu;t;y;24.75
1;1.25;3636;f;t;uuuu;t;y;24.08
0;11;3637;t;t;wwww;f;y;28.33
2;5;3638;f;t;uuuu;t;y;26.92
0;5.75;3639;t;t;wwww;f;y;27.67
0;0.085;3640;t;t;wwww;f;y;38.67
16;1.085;3641;f;t;uuuu;t;y;32.17
12;5.5;3642;t;t;wwww;t;y;32.67
9;12.5;3643;f;t;wwww;t;y;48.75
1;2.25;3644;t;t;wwww;t;y;21
12;15.5;3645;f;t;wwww;t;y;48.17
14;10;3646;t;t;wwww;t;y;39.33
0;0.25;3647;t;t;uuuu;f;y;25.08
0;0.25;3648;t;t;wwww;f;y;23.25
1;2;3649;f;t;uuuu;t;y;30.67
0;0;3650;t;f;wwww;f;y;19.17
1;1;3651;f;f;;t;y;20.08
0;9;3652;t;t;wwww;f;y;36.67
1;0.46;3653;f;t;wwww;t;y;23.17
2;1.5;3654;f;t;uuuu;t;y;15.83
5;1.75;3655;t;t;wwww;t;y;16.08
9;5.165;3656;t;t;uuuu;t;y;47
0;0;3657;f;f;uuuu;f;y;71.58
4;0.5;3658;f;t;uuuu;t;y;21.25
7;20;3659;t;t;wwww;t;y;65.42
11;2;3660;t;t;wwww;t;y;20.5
5;5;3661;f;t;wwww;t;y;55.92
0;0;3662;t;t;wwww;f;y;34.92
17;15;3663;t;t;wwww;t;y;56.58
3;1;3664;f;t;wwww;t;y;25.17
1;1.665;3665;t;t;wwww;t;y;25.08
6;14;3666;t;t;wwww;t;y;57.83
6;7.5;3667;t;t;wwww;t;y;34.92
6;4.25;3668;f;t;wwww;t;y;33.58
0;0.04;3669;f;t;uuuu;f;y;22.92
0;1.5;3670;f;t;uuuu;f;y;24.5
0;0;3671;f;t;wwww;f;y;20.25
2;1.5;3672;f;t;wwww;t;y;18.5
7;0.625;3673;f;t;wwww;t;y;25.17
0;5;3674;t;t;wwww;f;y;44.33
0;0.5;3675;f;t;wwww;f;y;18.08
0;11;3676;t;t;uuuu;f;y;60.58
0;3.5;3677;f;f;wwww;f;y;41.5
0;0.875;3678;t;t;uuuu;f;y;25.75
5;5.04;3679;t;t;wwww;t;y;29.25
11;2;3680;f;t;uuuu;t;y;36
9;3;3681;f;t;wwww;t;y;31.67
15;18;3682;t;t;wwww;t;y;60.08
1;2;3683;f;t;wwww;t;y;22.33
1;3.5;3684;f;t;wwww;t;y;40
1;1.625;3685;t;t;wwww;t;y;35.17
0;15;3686;f;t;wwww;f;y;41.33
1;0.335;3687;t;t;uuuu;t;y;20.75
0;2.5;3688;t;t;wwww;f;y;32.08
3;5;3689;t;t;wwww;t;y;
6;1.875;3690;f;t;wwww;t;y;23.92
10;3.17;3691;f;t;uuuu;t;y;23.25
11;0.415;3692;t;t;uuuu;t;y;46.67
6;3.5;3693;f;t;uuuu;t;y;25
3;0.25;3694;f;t;wwww;t;y;25.5
5;2.71;3695;f;t;uuuu;t;y;18.75
5;8.5;3696;t;t;uuuu;t;y;23.5
12;4.5;3697;t;t;wwww;t;y;34.17
5;3.75;3698;t;t;wwww;t;y;27.83
0;5;3699;t;t;uuuu;f;y;36.75
0;2.5;158;t;t;wwww;f;n;45.17
0;1.335;1278;f;t;wwww;f;y;22.67
5;2.5;761;t;t;uuuu;t;y;28.67
7;0.75;571;f;t;uuuu;t;y;19.17
1;0.04;3569;f;t;wwww;t;y;39.92
0;1.75;3186;t;t;wwww;f;y;26
0;1.75;70;f;t;uuuu;f;n;24.58
0;0.165;303;f;f;wwww;f;n;29.83
11;5.335;1387;f;t;wwww;t;y;28.92
0;0;1089;f;f;uuuu;f;y;71.58
6;6.5;3403;f;t;uuuu;t;y;47.42
0;3;2714;t;t;wwww;f;y;21.33
0;1.71;608;f;t;wwww;f;y;20.17
3;2;64;t;t;wwww;t;y;27.58
0;2.5;3260;t;t;wwww;f;y;32.08
0;0;1162;f;f;uuuu;f;y;25.58
4;1;2882;t;t;uuuu;t;y;18.92
1;0.335;1333;t;t;uuuu;t;y;20.75
0;4.58;1811;f;t;wwww;f;y;42.83
2;5;856;f;t;uuuu;t;y;26.92
0;0;85;f;f;uuuu;f;n;17.92
3;1;3022;f;t;wwww;t;y;25.17
0;0.5;3247;f;t;wwww;f;y;18.08
11;0;2976;f;t;wwww;t;y;51.33
0;1.75;1474;t;t;wwww;f;y;26
0;0.04;1600;f;t;uuuu;f;y;32.33
0;2.46;762;f;f;uuuu;f;y;22.5
0;16;841;f;t;wwww;f;y;48.33
3;4.25;2964;t;t;wwww;t;y;27
1;1.54;3149;t;t;wwww;t;y;34.17
4;0.54;2509;f;t;uuuu;t;y;29.5
8;1.335;2117;t;t;wwww;t;y;31.67
17;15;1095;t;t;wwww;t;y;56.58
12;15.5;3217;f;t;wwww;t;y;48.17
14;10;2362;t;t;wwww;t;y;39.33
0;1.5;285;f;f;wwww;f;n;33.67
0;0.665;2898;f;t;wwww;f;y;22.08
3;1.665;634;t;t;wwww;t;y;20.17
0;0.21;498;f;f;wwww;f;y;18
6;0.29;2115;f;t;wwww;t;y;21.83
3;1;882;f;t;wwww;t;y;25.17
11;6;2090;f;t;wwww;t;y;43.25
0;0;183;t;t;wwww;f;y;73.42
0;2.25;113;t;f;wwww;f;y;22.67
11;2;3466;f;t;uuuu;t;y;36
1;1.25;2352;f;t;uuuu;t;y;24.08
3;0.5;1423;t;t;uuuu;t;y;41.17
0;0;2281;f;f;wwww;f;y;23.17
6;7.5;1099;t;t;wwww;t;y;34.92
8;1.5;815;t;t;wwww;t;y;28.25
0;0.665;3540;f;t;wwww;f;y;22.08
10;3.17;1765;f;t;uuuu;t;y;23.25
7;2.585;629;f;t;uuuu;t;y;22.42
12;4.5;2627;t;t;wwww;t;y;34.17
11;0.25;845;f;t;wwww;t;y;48.58
0;0.835;3192;f;t;uuuu;f;y;28.42
7;4.5;2496;f;t;wwww;t;y;35.17
2;0.71;2894;t;t;uuuu;t;y;20.75
0;11;1750;t;t;uuuu;f;y;60.58
5;1.75;1729;t;t;wwww;t;y;16.08
0;0.125;1792;t;t;uuuu;f;y;37.75
1;2;2613;f;t;wwww;t;y;22.33
0;2.585;1796;f;t;wwww;f;y;22.67
7;0.75;1213;f;t;uuuu;t;y;19.17
15;0;927;f;t;uuuu;t;y;56.5
0;0.04;1386;f;t;uuuu;f;y;32.33
11;0;3190;f;t;wwww;t;y;51.33
0;0.125;1780;t;t;wwww;f;y;48.5
0;4.5;91;f;f;wwww;f;n;23.5
11;1;1459;f;t;uuuu;t;y;17.83
0;1.5;2916;f;f;wwww;f;y;21.25
23;0.125;1890;t;t;uuuu;t;y;41
3;2.375;1686;t;t;wwww;t;y;23.25
4;0.75;1003;f;t;uuuu;t;y;35.75
0;1.5;3333;f;t;wwww;f;y;19.17
0;1.5;3381;t;f;wwww;f;y;37.5
0;11;894;t;t;uuuu;f;y;60.58
0;0.25;416;t;t;wwww;f;n;34.25
0;0;3662;t;t;wwww;f;y;34.92
0;0.835;2272;t;t;wwww;f;y;23.33
0;16;627;f;t;wwww;f;y;48.33
12;5.5;646;t;t;wwww;t;y;32.67
0;1;92;f;f;uuuu;f;n;29.5
1;3.5;3470;f;t;wwww;t;y;40
0;3.25;305;f;f;uuuu;f;n;22.25
11;5.335;2885;f;t;wwww;t;y;28.92
0;0.125;3504;t;t;uuuu;f;y;37.75
11;0;3190;f;t;wwww;t;y;51.33
3;1.665;3202;t;t;wwww;t;y;20.17
6;6.5;621;f;t;uuuu;t;y;47.42
0;16;3409;f;t;wwww;f;y;48.33
1;2.54;1620;f;t;uuuu;t;y;28.5
1;2.25;3002;t;t;wwww;t;y;21
0;0.835;1694;f;t;uuuu;f;y;28.42
4;1;116;t;t;uuuu;t;y;18.92
0;0;1945;f;f;uuuu;f;y;71.58
11;0.415;3264;t;t;uuuu;t;y;46.67
1;1;2153;f;f;;t;y;20.08
0;11;680;t;t;uuuu;f;y;60.58
0;1.5;285;f;f;wwww;f;n;33.67
0;1.75;70;f;t;uuuu;f;n;24.58
5;8.5;3054;t;t;uuuu;t;y;23.5
0;6.5;2847;t;t;wwww;f;y;33.17
0;15;3686;f;t;wwww;f;y;41.33
6;5.665;1874;f;t;wwww;t;y;28.67
0;0;2923;f;f;wwww;f;y;23.17
16;6.5;2064;f;t;wwww;t;y;39.5
0;15;2616;f;t;wwww;f;y;41.33
2;0.75;3405;f;t;uuuu;t;y;18.92
0;0.125;1994;t;t;wwww;f;y;48.5
15;18;1328;t;t;wwww;t;y;60.08
0;8;3321;t;t;wwww;f;y;56
0;0.5;107;t;t;wwww;f;n;21.5
0;1.5;814;t;f;wwww;f;y;36.75
3;1.665;2774;t;t;wwww;t;y;20.17
0;3.5;2179;f;f;wwww;f;y;41.5
11;0.415;696;t;t;uuuu;t;y;46.67
7;4;3537;t;t;uuuu;t;y;30.5
1;2;2827;f;t;wwww;t;y;22.33
0;0.125;2220;t;t;uuuu;f;y;37.75
1;1.585;1377;f;t;uuuu;t;y;20.42
0;0.875;2608;t;t;uuuu;f;y;25.75
7;0.75;3624;t;t;wwww;t;y;33.17
0;10;585;t;f;uuuu;f;y;18.08
1;1.585;3517;f;t;uuuu;t;y;20.42
0;1.71;3390;f;t;wwww;f;y;20.17
1;3.5;902;f;t;wwww;t;y;40
0;3.25;305;f;f;uuuu;f;n;22.25
0;0.875;2394;t;t;uuuu;f;y;25.75
0;1.5;453;f;t;uuuu;f;y;24.5
3;2.5;3548;f;t;uuuu;t;y;21.5
3;0.25;912;f;t;wwww;t;y;25.5
0;1.5;1883;t;f;wwww;f;y;37.5
1;1.54;2935;t;t;wwww;t;y;34.17
0;1.71;1892;f;t;wwww;f;y;20.17
3;1.665;634;t;t;wwww;t;y;20.17
11;0.25;1915;f;t;wwww;t;y;48.58
1;1.625;1759;t;t;wwww;t;y;35.17
0;0.125;2636;t;t;wwww;f;y;48.5
4;0.75;3143;f;t;uuuu;t;y;35.75
0;2.25;113;t;f;wwww;f;y;22.67
11;2;405;t;t;wwww;t;y;20.5
10;3.5;2683;t;t;wwww;t;y;39
0;2.5;2190;t;t;wwww;f;y;32.08
0;6.5;2047;f;t;wwww;f;y;
4;1.25;1481;t;t;wwww;t;y;56.75
0;2.165;114;t;f;wwww;f;y;22.08
1;2.75;2202;f;t;uuuu;t;y;47.25
6;5.665;2302;f;t;wwww;t;y;28.67
0;0;2373;f;f;uuuu;f;y;71.58
0;3.165;3502;t;t;wwww;f;y;42.5
0;1.5;2954;t;f;wwww;f;y;36.75
0;12.75;3129;t;t;wwww;f;y;42.17
0;10.75;280;f;t;wwww;f;n;44.25
0;0.165;1822;f;f;wwww;f;y;23.92
2;0.71;2466;t;t;uuuu;t;y;20.75
0;0.04;1871;f;t;uuuu;f;y;20.83
11;14.415;2653;t;t;wwww;t;y;54.58
17;15;2593;t;t;wwww;t;y;56.58
0;0.04;2599;f;t;uuuu;f;y;22.92
7;20;877;t;t;wwww;t;y;65.42
1;1.54;1223;t;t;wwww;t;y;34.17
20;15;1794;f;t;wwww;t;y;47.67
7;0.75;1056;t;t;wwww;t;y;33.17
11;0.25;1915;f;t;wwww;t;y;48.58
0;0.04;1529;f;t;uuuu;f;y;22.92
6;4.25;886;f;t;wwww;t;y;33.58
14;10;1934;t;t;wwww;t;y;39.33
0;2;208;f;f;uuuu;f;n;33.25
1;1.625;3257;t;t;wwww;t;y;35.17
6;4.25;1314;f;t;wwww;t;y;33.58
0;0;2373;f;f;uuuu;f;y;71.58
1;2.25;862;t;t;wwww;t;y;21
11;1.085;2056;t;t;wwww;t;y;23.08
4;1;2240;t;t;uuuu;t;y;18.92
6;0.29;2971;f;t;wwww;t;y;21.83
0;4.58;2667;f;t;wwww;f;y;42.83
0;0.29;1;f;f;wwww;f;n;16.92
0;0.335;447;t;f;wwww;f;n;17.08
9;3;1969;f;t;wwww;t;y;31.67
7;20;1091;t;t;wwww;t;y;65.42
1;1.585;109;f;t;uuuu;t;y;20.42
0;6.5;2689;f;t;wwww;f;y;
3;0.25;1982;f;t;wwww;t;y;25.5
2;4.165;1016;t;t;wwww;t;y;28
1;1.54;1437;t;t;wwww;t;y;34.17
1;2.25;3002;t;t;wwww;t;y;21
15;7.585;578;t;t;wwww;t;y;49.5
4;0.75;789;f;t;uuuu;t;y;35.75
0;0.875;3678;t;t;uuuu;f;y;25.75
2;4.75;1668;f;t;;t;y;24.5
2;3.25;983;f;t;wwww;t;y;34.42
2;5;1926;f;t;uuuu;t;y;26.92
12;5.5;1074;t;t;wwww;t;y;32.67
0;1.75;832;t;t;wwww;f;y;26
0;0.125;1352;t;t;wwww;f;y;48.5
11;0;2112;t;t;uuuu;t;y;65.17
5;1.46;2426;t;t;wwww;t;y;25.75
0;1.71;1678;f;t;wwww;f;y;20.17
7;4.5;784;f;t;wwww;t;y;35.17
10;3.17;1337;f;t;uuuu;t;y;23.25
3;7.375;2662;t;t;uuuu;t;y;44.17
3;1.625;3375;f;t;wwww;t;y;20.42
0;1.5;674;f;t;uuuu;f;y;24.5
0;0.085;445;t;f;wwww;f;n;30.33
0;0.875;2608;t;t;uuuu;f;y;25.75
0;0.835;1202;t;t;wwww;f;y;23.33
16;1.085;2357;f;t;uuuu;t;y;32.17
9;17.5;2773;t;t;wwww;t;y;64.08
0;0.375;2324;t;t;wwww;f;y;27
1;3.5;3684;f;t;wwww;t;y;40
2;5;3424;f;t;uuuu;t;y;26.92
6;3.5;697;f;t;uuuu;t;y;25
11;2;3038;f;t;uuuu;t;y;36
0;0.125;448;f;f;wwww;f;n;26.25
0;1.5;1241;t;f;wwww;f;y;37.5
0;0;1089;f;f;uuuu;f;y;71.58
9;3;1755;f;t;wwww;t;y;31.67
1;1;1725;f;f;;t;y;20.08
4;1.25;3407;t;t;wwww;t;y;56.75
6;1.875;1764;f;t;wwww;t;y;23.92
20;15;2436;f;t;wwww;t;y;47.67
3;7.375;736;t;t;uuuu;t;y;44.17
9;3;1969;f;t;wwww;t;y;31.67
0;1.5;1193;f;t;wwww;f;y;19.17
11;2.125;1035;t;t;wwww;t;y;23.08
2;1.75;3173;t;t;wwww;t;y;13.75
4;0.54;2509;f;t;uuuu;t;y;29.5
9;5.165;3228;t;t;uuuu;t;y;47
1;0.21;141;f;t;wwww;t;n;43.25
0;4.58;2239;f;t;wwww;f;y;42.83
0;0.835;1844;t;t;wwww;f;y;23.33
0;0.375;2324;t;t;wwww;f;y;27
11;0.25;2985;f;t;wwww;t;y;48.58
0;0.75;484;f;f;uuuu;f;n;22.67
1;3.5;1544;f;t;wwww;t;y;40
0;0.835;1367;f;t;wwww;f;y;23.25
0;0;1510;t;f;wwww;f;y;19.17
0;5.25;1861;t;t;wwww;f;y;32.67
3;0.5;1209;t;t;uuuu;t;y;41.17
0;16;1697;f;t;wwww;f;y;48.33
7;5;542;t;t;uuuu;t;y;45.83
5;3.75;3484;t;t;wwww;t;y;27.83
0;0;984;t;t;wwww;f;y;73.42
4;0.5;1090;f;t;uuuu;t;y;21.25
0;0;2327;f;f;wwww;f;y;37.58
7;0.625;3673;f;t;wwww;t;y;25.17
1;0.46;2797;f;t;wwww;t;y;23.17
0;0.04;1743;f;t;uuuu;f;y;22.92
0;2.5;1548;t;t;wwww;f;y;32.08
7;0.75;1698;t;t;wwww;t;y;33.17
12;4.25;3515;t;t;wwww;t;y;37.33
0;0;2874;f;f;uuuu;f;y;25.58
9;3;464;f;t;wwww;t;y;31.67
6;1.875;3048;f;t;wwww;t;y;23.92
0;0.375;491;f;f;uuuu;f;y;33.67
1;0.46;3439;f;t;wwww;t;y;23.17
1;1.585;2661;f;t;uuuu;t;y;20.42
5;5;879;f;t;wwww;t;y;55.92
0;0.04;381;f;f;wwww;f;n;17.92
13;10;2124;f;t;uuuu;t;y;58.42
7;1.46;3555;f;t;wwww;t;y;19.42
0;2.165;740;t;f;wwww;f;y;22.08
0;3;201;t;t;wwww;f;y;21.33
0;1.5;1744;f;t;uuuu;f;y;24.5
0;0.165;1180;f;f;wwww;f;y;23.92
3;1.665;2346;t;t;wwww;t;y;20.17
0;5.25;2075;t;t;wwww;f;y;32.67
0;0.04;3499;t;t;wwww;f;y;32
0;0.415;84;f;f;wwww;f;n;22.75
1;1.625;2401;t;t;wwww;t;y;35.17
12;4.25;68;t;t;wwww;t;y;37.33
3;2.5;179;f;t;uuuu;t;y;21.5
6;2.5;2751;f;t;wwww;t;y;38.17
0;7.415;514;t;t;wwww;f;y;34.25
4;1.25;625;t;t;wwww;t;y;56.75
15;18;1542;t;t;wwww;t;y;60.08
0;0.085;1633;t;f;wwww;f;y;34.17
0;5.75;3639;t;t;wwww;f;y;27.67
0;0.835;2336;f;t;uuuu;f;y;28.42
0;5;3674;t;t;wwww;f;y;44.33
4;0.75;575;f;t;uuuu;t;y;35.75
0;1.5;88;t;t;wwww;f;n;28.75
2;4.75;3327;f;t;wwww;t;y;28.25
5;0.415;1785;t;t;uuuu;t;y;22.58
0;15;2616;f;t;wwww;f;y;41.33
0;0.54;485;f;t;wwww;f;n;80.25
10;3.5;2683;t;t;wwww;t;y;39
0;2.5;2919;f;t;uuuu;f;y;44.33
2;1.5;3654;f;t;uuuu;t;y;15.83
7;1.46;2057;f;t;wwww;t;y;19.42
1;1.665;669;t;t;wwww;t;y;25.08
19;1.835;1870;f;t;uuuu;t;y;24.75
0;0;2806;t;t;wwww;f;y;34.92
1;14;3488;t;t;wwww;t;y;45
7;0.75;785;f;t;uuuu;t;y;19.17
1;2;1295;f;t;uuuu;t;y;30.67
5;2.5;3115;t;t;uuuu;t;y;28.67
17;15;1951;t;t;wwww;t;y;56.58
1;0.335;2189;t;t;uuuu;t;y;20.75
0;0.125;1150;t;t;uuuu;f;y;37.75
40;28.5;1066;f;t;wwww;t;y;56.42
9;3;1969;f;t;wwww;t;y;31.67
0;0.25;220;t;f;wwww;f;n;18.25
6;2.5;1895;f;t;wwww;t;y;38.17
0;3;3142;t;t;wwww;f;y;21.33
11;0.25;2343;f;t;wwww;t;y;48.58
2;1.5;2307;t;t;uuuu;t;y;23.42
1;0.375;292;f;t;wwww;t;n;20.67
1;0.335;2189;t;t;uuuu;t;y;20.75
3;5;1549;t;t;wwww;t;y;
1;2.75;3058;f;t;uuuu;t;y;47.25
0;0.875;2736;f;t;uuuu;f;y;25.17
7;0.75;2554;t;t;wwww;t;y;33.17
7;0.625;456;f;t;wwww;t;y;25.17
