ID;UKL;GJAH;ZIK;HUI;ERZ;CDx;BJZHD;NKJUD;LPI;BJKG
2336;40;oooo;y;uuu;www;0.0;yyy;280.0;2800000.0;qqqq
2337;112;oooo;;oooo;www;0.0;ooo;200.0;2000000.0;qqqq
2338;138;oooo;;oooo;www;6700.0;kkk;0.0;0.0;yy
2339;110;oooo;y;uuu;www;0.0;ooo;110.0;1100000.0;qqqq
2340;147;oooo;;oooo;www;4071.0;zzz;340.0;3400000.0;qqqq
2341;62;oooo;x;oooo;www;3257.0;sss;129.0;1290000.0;qqqq
2342;87;oooo;;oooo;www;0.0;ee;100.0;1000000.0;qqqq
2343;148;rrr;;oooo;pppp;2732.0;mmm;380.0;3800000.0;qqqq
2344;5;oooo;y;oooo;www;5298.0;zzz;0.0;0.0;hhhh
2345;137;oooo;x;oooo;www;1000.0;zzz;0.0;0.0;hhhh
2346;83;oooo;;oooo;www;28.0;vvvv;40.0;400000.0;qqqq
2347;114;oooo;;oooo;www;258.0;ee;140.0;1400000.0;qqqq
2348;98;oooo;;oooo;www;0.0;sss;100.0;1000000.0;hhhh
2349;136;oooo;x;oooo;www;5000.0;vvvv;0.0;0.0;qqqq
2350;143;rrr;x;oooo;pppp;15.0;vvvv;0.0;0.0;qqqq
2351;114;oooo;;oooo;www;567.0;ee;120.0;1200000.0;qqqq
2352;164;oooo;;oooo;www;678.0;sss;0.0;0.0;hhhh
2353;163;oooo;y;oooo;www;0.0;yyy;70.0;700000.0;qqqq
2354;119;oooo;;oooo;www;5000.0;sss;0.0;0.0;hhhh
2355;122;oooo;;oooo;www;500.0;yyy;487.0;4870000.0;qqqq
2356;149;oooo;y;oooo;www;0.0;mmm;280.0;2800000.0;qqqq
2357;11;oooo;;oooo;www;2079.0;yyy;120.0;1200000.0;qqqq
2358;60;oooo;x;oooo;www;1000.0;sss;408.0;4080000.0;hhhh
2359;80;oooo;x;oooo;www;1655.0;vvvv;181.0;1810000.0;hhhh
2360;53;rrr;;oooo;pppp;300.0;yyy;80.0;800000.0;qqqq
2361;76;oooo;;oooo;www;790.0;yyy;0.0;0.0;hhhh
2362;65;oooo;x;oooo;www;0.0;ee;399.0;3990000.0;hhhh
2363;28;rrr;;oooo;pppp;0.0;ee;370.0;3700000.0;qqqq
2364;158;oooo;;oooo;www;0.0;vvvv;160.0;1600000.0;yy
2365;110;oooo;;oooo;www;19.0;vvvv;220.0;2200000.0;qqqq
2366;1;rrr;;uuu;pppp;1.0;ooo;500.0;5000000.0;yy
2367;144;oooo;x;oooo;www;768.0;sss;240.0;2400000.0;qqqq
2368;37;oooo;;oooo;www;639.0;sss;102.0;1020000.0;hhhh
2369;103;oooo;x;oooo;www;0.0;zzz;100.0;1000000.0;hhhh
2370;161;oooo;x;oooo;www;0.0;vvvv;100.0;1000000.0;hhhh
2371;171;oooo;x;oooo;www;690.0;vvvv;352.0;3520000.0;qqqq
2372;118;oooo;x;oooo;www;0.0;kkk;0.0;0.0;yy
2373;1;;;rrr;;0.0;;;;
2374;25;oooo;;uuu;www;0.0;kkk;80.0;800000.0;yy
2375;101;oooo;;oooo;www;0.0;ggg;22.0;220000.0;bbb
2376;26;oooo;;oooo;www;3000.0;vvvv;200.0;2000000.0;qqqq
2377;106;oooo;;oooo;www;8851.0;hh;0.0;0.0;hh
2378;27;oooo;y;oooo;www;200.0;yyy;239.0;2390000.0;qqqq
2379;134;oooo;x;oooo;www;0.0;yyy;0.0;0.0;yy
2380;168;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
2381;16;oooo;;oooo;www;20.0;zzz;395.0;3950000.0;qqqq
2382;71;oooo;;oooo;www;1332.0;ooo;360.0;3600000.0;qqqq
2383;163;oooo;;oooo;www;1000.0;zzz;0.0;0.0;hhhh
2384;31;oooo;;oooo;www;0.0;ooo;204.0;2040000.0;qqqq
2385;107;oooo;;oooo;www;1349.0;ee;80.0;800000.0;qqqq
2386;164;oooo;;oooo;www;824.0;sss;280.0;2800000.0;hhhh
2387;90;oooo;;oooo;www;0.0;ggg;0.0;0.0;yy
2388;152;oooo;;oooo;www;300.0;kkk;120.0;1200000.0;qqqq
2389;40;oooo;x;oooo;www;7059.0;ee;0.0;0.0;qqqq
2390;164;oooo;;oooo;www;0.0;kkk;320.0;3200000.0;hhhh
2391;60;oooo;;oooo;www;0.0;mmm;80.0;800000.0;qqqq
2392;131;oooo;;oooo;www;10561.0;sss;21.0;210000.0;qqqq
2393;13;oooo;;oooo;www;0.0;kkk;216.0;2160000.0;yy
2394;164;oooo;;oooo;www;0.0;vvvv;491.0;4910000.0;hhhh
2395;126;oooo;x;oooo;www;0.0;ee;168.0;1680000.0;qqqq
2396;147;oooo;x;oooo;www;456.0;vvvv;0.0;0.0;qqqq
2397;130;oooo;x;oooo;www;730.0;yyy;250.0;2500000.0;qqqq
2398;124;oooo;x;oooo;www;1000.0;hh;0.0;0.0;hh
2399;101;oooo;;oooo;www;278.0;yyy;80.0;800000.0;qqqq
2400;68;oooo;;oooo;www;500.0;ee;0.0;0.0;yy
2401;140;oooo;;oooo;www;500.0;zzz;515.0;5150000.0;hhhh
2402;1;oooo;;oooo;www;0.0;vvvv;0.0;0.0;yy
2403;97;oooo;x;oooo;www;50.0;ee;80.0;800000.0;hhhh
2404;158;oooo;;oooo;www;0.0;ooo;360.0;3600000.0;qqqq
2405;158;oooo;x;oooo;www;2279.0;zzz;290.0;2900000.0;qqqq
2406;12;oooo;x;oooo;www;327.0;yyy;200.0;2000000.0;hhhh
2407;65;oooo;;oooo;www;245.0;sss;120.0;1200000.0;qqqq
2408;157;oooo;;oooo;www;6.0;ee;440.0;4400000.0;hhhh
2409;113;oooo;x;oooo;www;458.0;ee;400.0;4000000.0;hhhh
2410;154;oooo;x;oooo;www;15108.0;ooo;260.0;2600000.0;qqqq
2411;74;oooo;x;oooo;www;26726.0;sss;;;qqqq
2412;179;oooo;x;oooo;www;0.0;sss;120.0;1200000.0;qqqq
2413;82;oooo;;oooo;www;221.0;vvvv;0.0;0.0;qqqq
2414;13;oooo;;oooo;www;3.0;yyy;100.0;1000000.0;qqqq
2415;57;oooo;y;oooo;www;4000.0;ggg;0.0;0.0;qqqq
2416;171;oooo;;oooo;www;892.0;sss;333.0;3330000.0;hhhh
2417;154;oooo;;oooo;www;44.0;ee;300.0;3000000.0;qqqq
2418;80;oooo;x;oooo;www;2000.0;ee;88.0;880000.0;hhhh
2419;2;oooo;;oooo;www;31285.0;xxx;164.0;1640000.0;hhhh
2420;176;oooo;y;oooo;www;5860.0;zzz;160.0;1600000.0;hhhh
2421;17;rrr;;oooo;pppp;5777.0;vvvv;160.0;1600000.0;qqqq
2422;46;oooo;;oooo;www;0.0;ooo;225.0;2250000.0;qqqq
2423;19;oooo;;oooo;www;5800.0;yyy;400.0;4000000.0;qqqq
2424;145;oooo;y;oooo;www;40.0;sss;200.0;2000000.0;ppp
2425;129;oooo;x;oooo;www;247.0;lll;0.0;0.0;hh
2426;164;oooo;x;oooo;www;0.0;vvvv;312.0;3120000.0;qqqq
2427;99;oooo;;oooo;www;560.0;sss;0.0;0.0;qqqq
2428;34;rrr;x;oooo;pppp;18027.0;vvvv;180.0;1800000.0;hhhh
2429;17;rrr;;oooo;pppp;0.0;ggg;393.0;3930000.0;hhhh
2430;91;oooo;;oooo;www;837.0;sss;29.0;290000.0;hhhh
2431;13;oooo;y;oooo;www;0.0;sss;260.0;2600000.0;qqqq
2432;54;rrr;;oooo;pppp;1442.0;yyy;52.0;520000.0;qqqq
2433;127;rrr;;oooo;pppp;13212.0;ggg;0.0;0.0;bbb
2434;60;oooo;y;oooo;www;0.0;sss;228.0;2280000.0;qqqq
2435;88;oooo;;oooo;www;0.0;ggg;0.0;0.0;qqqq
2436;151;oooo;x;oooo;www;15000.0;vvvv;0.0;0.0;yy
2437;147;oooo;y;uuu;www;0.0;vvvv;300.0;3000000.0;qqqq
2438;28;rrr;y;oooo;pppp;0.0;vvvv;0.0;0.0;hhhh
2439;85;oooo;;oooo;www;300.0;hh;30.0;300000.0;hh
2440;155;oooo;;oooo;www;0.0;ee;0.0;0.0;hhhh
2441;19;rrr;;oooo;pppp;560.0;ee;370.0;3700000.0;qqqq
2442;158;oooo;;oooo;www;960.0;lll;100.0;1000000.0;lll
2443;163;oooo;x;oooo;www;99.0;ee;0.0;0.0;qqqq
2444;155;oooo;;oooo;www;1704.0;zzz;519.0;5190000.0;qqqq
2445;68;oooo;;oooo;www;0.0;ooo;93.0;930000.0;hhhh
2446;1;;;rrr;;0.0;;;;
2447;174;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
2448;69;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
2449;127;oooo;;oooo;www;134.0;xxx;0.0;0.0;ppp
2450;91;rrr;;uuu;pppp;0.0;vvvv;40.0;400000.0;qqqq
2451;145;oooo;;uuu;www;0.0;vvvv;0.0;0.0;lll
2452;175;oooo;;oooo;www;0.0;vvvv;128.0;1280000.0;hhhh
2453;51;oooo;;uuu;www;0.0;sss;0.0;0.0;qqqq
2454;83;rrr;x;oooo;pppp;500.0;vvvv;80.0;800000.0;qqqq
2455;155;oooo;;oooo;www;6.0;sss;100.0;1000000.0;qqqq
2456;160;oooo;y;oooo;www;11177.0;ee;440.0;4400000.0;qqqq
2457;127;oooo;;oooo;www;2283.0;vvvv;0.0;0.0;hhhh
2458;127;oooo;;oooo;www;2200.0;vvvv;0.0;0.0;qqqq
2459;18;oooo;;oooo;www;2503.0;sss;220.0;2200000.0;qqqq
2460;163;oooo;;oooo;www;367.0;vvvv;0.0;0.0;yy
2461;91;oooo;;oooo;www;1465.0;vvvv;50.0;500000.0;hhhh
2462;171;oooo;y;oooo;www;23.0;vvvv;349.0;3490000.0;yy
2463;154;oooo;x;oooo;www;0.0;sss;80.0;800000.0;qqqq
2464;166;oooo;;oooo;www;0.0;vvvv;100.0;1000000.0;qqqq
2465;114;oooo;;oooo;www;2028.0;mmm;24.0;240000.0;hhhh
2466;95;oooo;x;oooo;www;0.0;sss;49.0;490000.0;qqqq
2467;68;oooo;x;oooo;www;3065.0;vvvv;0.0;0.0;yy
2468;98;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
2469;163;oooo;x;oooo;www;0.0;ee;0.0;0.0;qqqq
2470;101;oooo;;oooo;www;0.0;ee;100.0;1000000.0;qqqq
2471;57;oooo;;oooo;www;7.0;zzz;420.0;4200000.0;qqqq
2472;47;rrr;y;oooo;pppp;0.0;vvvv;240.0;2400000.0;hhhh
2473;2;oooo;;oooo;www;1430.0;vvvv;300.0;3000000.0;qqqq
2474;79;rrr;y;oooo;pppp;0.0;zzz;164.0;1640000.0;qqqq
2475;98;oooo;y;oooo;www;0.0;zzz;0.0;0.0;qqqq
2476;34;rrr;;oooo;pppp;0.0;zzz;70.0;700000.0;hhhh
2477;86;oooo;;oooo;www;2206.0;yyy;120.0;1200000.0;qqqq
2478;168;oooo;x;oooo;www;918.0;ee;80.0;800000.0;qqqq
2479;139;ii;y;rrr;nnn;100000.0;hh;450.0;4500000.0;qqq
2480;30;rrr;;oooo;pppp;0.0;ee;211.0;2110000.0;qqqq
2481;46;oooo;x;oooo;www;610.0;kkk;274.0;2740000.0;yy
2482;132;oooo;y;oooo;www;0.0;hh;0.0;0.0;hh
2483;109;oooo;;oooo;www;551.0;zzz;300.0;3000000.0;hhhh
2484;27;oooo;;oooo;www;2184.0;vvvv;60.0;600000.0;qqqq
2485;68;oooo;x;oooo;www;2954.0;yyy;80.0;800000.0;hhhh
2486;108;rrr;;oooo;pppp;300.0;yyy;160.0;1600000.0;qqqq
2487;55;oooo;;oooo;www;0.0;sss;92.0;920000.0;hhhh
2488;12;oooo;;oooo;www;8.0;yyy;150.0;1500000.0;qqqq
2489;58;oooo;;oooo;www;6.0;yyy;290.0;2900000.0;qqqq
2490;177;oooo;x;oooo;www;1260.0;vvvv;0.0;0.0;qqqq
2491;1;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
2492;46;oooo;x;oooo;www;1210.0;vvvv;117.0;1170000.0;yy
2493;68;oooo;;oooo;www;0.0;sss;145.0;1450000.0;qqqq
2494;18;oooo;y;oooo;www;200.0;vvvv;260.0;2600000.0;hhhh
2495;1;;y;rrr;;0.0;;;;
2496;27;oooo;x;oooo;www;1270.0;mmm;150.0;1500000.0;qqqq
2497;81;oooo;;oooo;www;0.0;ee;96.0;960000.0;hhhh
2498;68;oooo;x;oooo;www;11202.0;mmm;0.0;0.0;qqqq
2499;67;oooo;x;oooo;www;300.0;sss;200.0;2000000.0;qqqq
2500;98;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
2501;178;oooo;x;oooo;www;1583.0;ee;0.0;0.0;qqqq
2502;60;oooo;x;oooo;www;0.0;ggg;0.0;0.0;bbb
2503;179;rrr;y;oooo;pppp;0.0;yyy;154.0;1540000.0;hhhh
2504;75;oooo;x;oooo;www;5000.0;kkk;0.0;0.0;yy
2505;155;rrr;x;oooo;pppp;1.0;yyy;160.0;1600000.0;qqqq
2506;176;oooo;x;oooo;www;0.0;ooo;396.0;3960000.0;qqqq
2507;13;oooo;;oooo;www;50000.0;ee;520.0;5200000.0;qqqq
2508;48;oooo;;oooo;www;300.0;ee;311.0;3110000.0;hhhh
2509;157;oooo;;oooo;www;500.0;mmm;380.0;3800000.0;qqqq
2510;1;oooo;y;oooo;www;0.0;ee;0.0;0.0;qqqq
2511;154;ii;y;uuu;nnn;0.0;ee;300.0;3000000.0;hh
2512;155;oooo;;oooo;www;500.0;sss;0.0;0.0;hhhh
2513;155;oooo;y;oooo;www;0.0;ee;100.0;1000000.0;qqqq
2514;152;oooo;;oooo;www;0.0;mmm;181.0;1810000.0;hhhh
2515;18;oooo;;oooo;www;150.0;vvvv;100.0;1000000.0;qqqq
2516;84;oooo;x;oooo;www;168.0;sss;381.0;3810000.0;hhhh
2517;160;rrr;x;oooo;pppp;59.0;zzz;840.0;8400000.0;qqqq
2518;155;oooo;;oooo;www;0.0;sss;80.0;800000.0;hhhh
2519;173;oooo;;oooo;www;1391.0;vvvv;200.0;2000000.0;qqqq
2520;148;oooo;;oooo;www;0.0;kkk;400.0;4000000.0;hhhh
2521;172;rrr;;oooo;pppp;400.0;sss;80.0;800000.0;qqqq
2522;33;oooo;;oooo;www;0.0;zzz;360.0;3600000.0;hhhh
2523;31;oooo;;oooo;www;600.0;vvvv;;;qqqq
2524;116;oooo;;oooo;www;444.0;vvvv;73.0;730000.0;yy
2525;5;rrr;;oooo;pppp;0.0;yyy;431.0;4310000.0;qqqq
2526;144;rrr;y;oooo;pppp;113.0;vvvv;232.0;2320000.0;qqqq
2527;55;rrr;x;oooo;pppp;7.0;vvvv;144.0;1440000.0;yy
2528;12;oooo;x;oooo;www;0.0;ee;0.0;0.0;hhhh
2529;101;oooo;;oooo;www;3000.0;zzz;0.0;0.0;hhhh
2530;24;oooo;x;oooo;www;2384.0;sss;140.0;1400000.0;hhhh
2531;158;rrr;;oooo;pppp;1000.0;yyy;120.0;1200000.0;qqqq
2532;19;rrr;;oooo;pppp;1236.0;sss;455.0;4550000.0;hhhh
2533;106;oooo;;oooo;www;284.0;yyy;290.0;2900000.0;hhhh
2534;61;oooo;;uuu;www;0.0;yyy;120.0;1200000.0;qqqq
2535;115;oooo;;oooo;www;0.0;ee;156.0;1560000.0;qqqq
2536;171;oooo;x;oooo;www;150.0;vvvv;312.0;3120000.0;hhhh
2537;93;oooo;x;oooo;www;196.0;zzz;520.0;5200000.0;qqqq
2538;12;rrr;;oooo;pppp;1065.0;yyy;260.0;2600000.0;qqqq
2539;43;oooo;x;oooo;www;0.0;ee;320.0;3200000.0;hhhh
2540;123;oooo;;oooo;www;1400.0;hh;0.0;0.0;hh
2541;1;;;rrr;;0.0;;;;
2542;12;oooo;;oooo;www;582.0;sss;0.0;0.0;qqqq
2543;101;oooo;;oooo;www;0.0;zzz;121.0;1210000.0;qqqq
2544;147;oooo;;oooo;www;0.0;sss;280.0;2800000.0;qqqq
2545;175;oooo;x;oooo;www;3290.0;zzz;303.0;3030000.0;qqqq
2546;120;oooo;;oooo;www;0.0;mmm;0.0;0.0;hhhh
2547;177;oooo;x;oooo;www;51100.0;ggg;375.0;3750000.0;yy
2548;91;oooo;;oooo;www;1249.0;kkk;0.0;0.0;yy
2549;179;oooo;;oooo;www;591.0;ee;88.0;880000.0;qqqq
2550;40;oooo;y;uuu;www;0.0;yyy;280.0;2800000.0;qqqq
2551;112;oooo;;oooo;www;0.0;ooo;200.0;2000000.0;qqqq
2552;138;oooo;;oooo;www;6700.0;kkk;0.0;0.0;yy
2553;110;oooo;y;uuu;www;0.0;ooo;110.0;1100000.0;qqqq
2554;147;oooo;;oooo;www;4071.0;zzz;340.0;3400000.0;qqqq
2555;62;oooo;x;oooo;www;3257.0;sss;129.0;1290000.0;qqqq
2556;87;oooo;;oooo;www;0.0;ee;100.0;1000000.0;qqqq
2557;148;rrr;;oooo;pppp;2732.0;mmm;380.0;3800000.0;qqqq
2558;5;oooo;y;oooo;www;5298.0;zzz;0.0;0.0;hhhh
2559;137;oooo;x;oooo;www;1000.0;zzz;0.0;0.0;hhhh
2560;83;oooo;;oooo;www;28.0;vvvv;40.0;400000.0;qqqq
2561;114;oooo;;oooo;www;258.0;ee;140.0;1400000.0;qqqq
2562;98;oooo;;oooo;www;0.0;sss;100.0;1000000.0;hhhh
2563;136;oooo;x;oooo;www;5000.0;vvvv;0.0;0.0;qqqq
2564;143;rrr;x;oooo;pppp;15.0;vvvv;0.0;0.0;qqqq
2565;114;oooo;;oooo;www;567.0;ee;120.0;1200000.0;qqqq
2566;164;oooo;;oooo;www;678.0;sss;0.0;0.0;hhhh
2567;163;oooo;y;oooo;www;0.0;yyy;70.0;700000.0;qqqq
2568;119;oooo;;oooo;www;5000.0;sss;0.0;0.0;hhhh
2569;122;oooo;;oooo;www;500.0;yyy;487.0;4870000.0;qqqq
2570;149;oooo;y;oooo;www;0.0;mmm;280.0;2800000.0;qqqq
2571;11;oooo;;oooo;www;2079.0;yyy;120.0;1200000.0;qqqq
2572;60;oooo;x;oooo;www;1000.0;sss;408.0;4080000.0;hhhh
2573;80;oooo;x;oooo;www;1655.0;vvvv;181.0;1810000.0;hhhh
2574;53;rrr;;oooo;pppp;300.0;yyy;80.0;800000.0;qqqq
2575;76;oooo;;oooo;www;790.0;yyy;0.0;0.0;hhhh
2576;65;oooo;x;oooo;www;0.0;ee;399.0;3990000.0;hhhh
2577;28;rrr;;oooo;pppp;0.0;ee;370.0;3700000.0;qqqq
2578;158;oooo;;oooo;www;0.0;vvvv;160.0;1600000.0;yy
2579;110;oooo;;oooo;www;19.0;vvvv;220.0;2200000.0;qqqq
2580;1;rrr;;uuu;pppp;1.0;ooo;500.0;5000000.0;yy
2581;144;oooo;x;oooo;www;768.0;sss;240.0;2400000.0;qqqq
2582;37;oooo;;oooo;www;639.0;sss;102.0;1020000.0;hhhh
2583;103;oooo;x;oooo;www;0.0;zzz;100.0;1000000.0;hhhh
2584;161;oooo;x;oooo;www;0.0;vvvv;100.0;1000000.0;hhhh
2585;171;oooo;x;oooo;www;690.0;vvvv;352.0;3520000.0;qqqq
2586;118;oooo;x;oooo;www;0.0;kkk;0.0;0.0;yy
2587;1;;;rrr;;0.0;;;;
2588;25;oooo;;uuu;www;0.0;kkk;80.0;800000.0;yy
2589;101;oooo;;oooo;www;0.0;ggg;22.0;220000.0;bbb
2590;26;oooo;;oooo;www;3000.0;vvvv;200.0;2000000.0;qqqq
2591;106;oooo;;oooo;www;8851.0;hh;0.0;0.0;hh
2592;27;oooo;y;oooo;www;200.0;yyy;239.0;2390000.0;qqqq
2593;134;oooo;x;oooo;www;0.0;yyy;0.0;0.0;yy
2594;168;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
2595;16;oooo;;oooo;www;20.0;zzz;395.0;3950000.0;qqqq
2596;71;oooo;;oooo;www;1332.0;ooo;360.0;3600000.0;qqqq
2597;163;oooo;;oooo;www;1000.0;zzz;0.0;0.0;hhhh
2598;31;oooo;;oooo;www;0.0;ooo;204.0;2040000.0;qqqq
2599;107;oooo;;oooo;www;1349.0;ee;80.0;800000.0;qqqq
2600;164;oooo;;oooo;www;824.0;sss;280.0;2800000.0;hhhh
2601;90;oooo;;oooo;www;0.0;ggg;0.0;0.0;yy
2602;152;oooo;;oooo;www;300.0;kkk;120.0;1200000.0;qqqq
2603;40;oooo;x;oooo;www;7059.0;ee;0.0;0.0;qqqq
2604;164;oooo;;oooo;www;0.0;kkk;320.0;3200000.0;hhhh
2605;60;oooo;;oooo;www;0.0;mmm;80.0;800000.0;qqqq
2606;131;oooo;;oooo;www;10561.0;sss;21.0;210000.0;qqqq
2607;13;oooo;;oooo;www;0.0;kkk;216.0;2160000.0;yy
2608;164;oooo;;oooo;www;0.0;vvvv;491.0;4910000.0;hhhh
2609;126;oooo;x;oooo;www;0.0;ee;168.0;1680000.0;qqqq
2610;147;oooo;x;oooo;www;456.0;vvvv;0.0;0.0;qqqq
2611;130;oooo;x;oooo;www;730.0;yyy;250.0;2500000.0;qqqq
2612;124;oooo;x;oooo;www;1000.0;hh;0.0;0.0;hh
2613;101;oooo;;oooo;www;278.0;yyy;80.0;800000.0;qqqq
2614;68;oooo;;oooo;www;500.0;ee;0.0;0.0;yy
2615;140;oooo;;oooo;www;500.0;zzz;515.0;5150000.0;hhhh
2616;1;oooo;;oooo;www;0.0;vvvv;0.0;0.0;yy
2617;97;oooo;x;oooo;www;50.0;ee;80.0;800000.0;hhhh
2618;158;oooo;;oooo;www;0.0;ooo;360.0;3600000.0;qqqq
2619;158;oooo;x;oooo;www;2279.0;zzz;290.0;2900000.0;qqqq
2620;12;oooo;x;oooo;www;327.0;yyy;200.0;2000000.0;hhhh
2621;65;oooo;;oooo;www;245.0;sss;120.0;1200000.0;qqqq
2622;157;oooo;;oooo;www;6.0;ee;440.0;4400000.0;hhhh
2623;113;oooo;x;oooo;www;458.0;ee;400.0;4000000.0;hhhh
2624;154;oooo;x;oooo;www;15108.0;ooo;260.0;2600000.0;qqqq
2625;74;oooo;x;oooo;www;26726.0;sss;;;qqqq
2626;179;oooo;x;oooo;www;0.0;sss;120.0;1200000.0;qqqq
2627;82;oooo;;oooo;www;221.0;vvvv;0.0;0.0;qqqq
2628;13;oooo;;oooo;www;3.0;yyy;100.0;1000000.0;qqqq
2629;57;oooo;y;oooo;www;4000.0;ggg;0.0;0.0;qqqq
2630;171;oooo;;oooo;www;892.0;sss;333.0;3330000.0;hhhh
2631;154;oooo;;oooo;www;44.0;ee;300.0;3000000.0;qqqq
2632;80;oooo;x;oooo;www;2000.0;ee;88.0;880000.0;hhhh
2633;2;oooo;;oooo;www;31285.0;xxx;164.0;1640000.0;hhhh
2634;176;oooo;y;oooo;www;5860.0;zzz;160.0;1600000.0;hhhh
2635;17;rrr;;oooo;pppp;5777.0;vvvv;160.0;1600000.0;qqqq
2636;46;oooo;;oooo;www;0.0;ooo;225.0;2250000.0;qqqq
2637;19;oooo;;oooo;www;5800.0;yyy;400.0;4000000.0;qqqq
2638;145;oooo;y;oooo;www;40.0;sss;200.0;2000000.0;ppp
2639;129;oooo;x;oooo;www;247.0;lll;0.0;0.0;hh
2640;164;oooo;x;oooo;www;0.0;vvvv;312.0;3120000.0;qqqq
2641;99;oooo;;oooo;www;560.0;sss;0.0;0.0;qqqq
2642;34;rrr;x;oooo;pppp;18027.0;vvvv;180.0;1800000.0;hhhh
2643;17;rrr;;oooo;pppp;0.0;ggg;393.0;3930000.0;hhhh
2644;91;oooo;;oooo;www;837.0;sss;29.0;290000.0;hhhh
2645;13;oooo;y;oooo;www;0.0;sss;260.0;2600000.0;qqqq
2646;54;rrr;;oooo;pppp;1442.0;yyy;52.0;520000.0;qqqq
2647;127;rrr;;oooo;pppp;13212.0;ggg;0.0;0.0;bbb
2648;60;oooo;y;oooo;www;0.0;sss;228.0;2280000.0;qqqq
2649;88;oooo;;oooo;www;0.0;ggg;0.0;0.0;qqqq
2650;151;oooo;x;oooo;www;15000.0;vvvv;0.0;0.0;yy
2651;147;oooo;y;uuu;www;0.0;vvvv;300.0;3000000.0;qqqq
2652;28;rrr;y;oooo;pppp;0.0;vvvv;0.0;0.0;hhhh
2653;85;oooo;;oooo;www;300.0;hh;30.0;300000.0;hh
2654;155;oooo;;oooo;www;0.0;ee;0.0;0.0;hhhh
2655;19;rrr;;oooo;pppp;560.0;ee;370.0;3700000.0;qqqq
2656;158;oooo;;oooo;www;960.0;lll;100.0;1000000.0;lll
2657;163;oooo;x;oooo;www;99.0;ee;0.0;0.0;qqqq
2658;155;oooo;;oooo;www;1704.0;zzz;519.0;5190000.0;qqqq
2659;68;oooo;;oooo;www;0.0;ooo;93.0;930000.0;hhhh
2660;1;;;rrr;;0.0;;;;
2661;174;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
2662;69;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
2663;127;oooo;;oooo;www;134.0;xxx;0.0;0.0;ppp
2664;91;rrr;;uuu;pppp;0.0;vvvv;40.0;400000.0;qqqq
2665;145;oooo;;uuu;www;0.0;vvvv;0.0;0.0;lll
2666;175;oooo;;oooo;www;0.0;vvvv;128.0;1280000.0;hhhh
2667;51;oooo;;uuu;www;0.0;sss;0.0;0.0;qqqq
2668;83;rrr;x;oooo;pppp;500.0;vvvv;80.0;800000.0;qqqq
2669;155;oooo;;oooo;www;6.0;sss;100.0;1000000.0;qqqq
2670;160;oooo;y;oooo;www;11177.0;ee;440.0;4400000.0;qqqq
2671;127;oooo;;oooo;www;2283.0;vvvv;0.0;0.0;hhhh
2672;127;oooo;;oooo;www;2200.0;vvvv;0.0;0.0;qqqq
2673;18;oooo;;oooo;www;2503.0;sss;220.0;2200000.0;qqqq
2674;163;oooo;;oooo;www;367.0;vvvv;0.0;0.0;yy
2675;91;oooo;;oooo;www;1465.0;vvvv;50.0;500000.0;hhhh
2676;171;oooo;y;oooo;www;23.0;vvvv;349.0;3490000.0;yy
2677;154;oooo;x;oooo;www;0.0;sss;80.0;800000.0;qqqq
2678;166;oooo;;oooo;www;0.0;vvvv;100.0;1000000.0;qqqq
2679;114;oooo;;oooo;www;2028.0;mmm;24.0;240000.0;hhhh
2680;95;oooo;x;oooo;www;0.0;sss;49.0;490000.0;qqqq
2681;68;oooo;x;oooo;www;3065.0;vvvv;0.0;0.0;yy
2682;98;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
2683;163;oooo;x;oooo;www;0.0;ee;0.0;0.0;qqqq
2684;101;oooo;;oooo;www;0.0;ee;100.0;1000000.0;qqqq
2685;57;oooo;;oooo;www;7.0;zzz;420.0;4200000.0;qqqq
2686;47;rrr;y;oooo;pppp;0.0;vvvv;240.0;2400000.0;hhhh
2687;2;oooo;;oooo;www;1430.0;vvvv;300.0;3000000.0;qqqq
2688;79;rrr;y;oooo;pppp;0.0;zzz;164.0;1640000.0;qqqq
2689;98;oooo;y;oooo;www;0.0;zzz;0.0;0.0;qqqq
2690;34;rrr;;oooo;pppp;0.0;zzz;70.0;700000.0;hhhh
2691;86;oooo;;oooo;www;2206.0;yyy;120.0;1200000.0;qqqq
2692;168;oooo;x;oooo;www;918.0;ee;80.0;800000.0;qqqq
2693;139;ii;y;rrr;nnn;100000.0;hh;450.0;4500000.0;qqq
2694;30;rrr;;oooo;pppp;0.0;ee;211.0;2110000.0;qqqq
2695;46;oooo;x;oooo;www;610.0;kkk;274.0;2740000.0;yy
2696;132;oooo;y;oooo;www;0.0;hh;0.0;0.0;hh
2697;109;oooo;;oooo;www;551.0;zzz;300.0;3000000.0;hhhh
